15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
15.40 
